rank,tier,tier_reason,canonical_id,shelf_mark,institution_group,collection,ktiv_known,ktiv_ready,ktiv_manifest_url,ktiv_search_url
60,1,"open+verified on KTIV, ~99% download success",Cambridge_CUL_T_S_NS_137_20,T-S NS 137.20,Cambridge_CUL,Taylor-Schechter,False,False,,"https://www.nli.org.il/en/discover/manuscripts/hebrew-manuscripts/searchresultspage?projectName=MANUSCRIPTS#q=lsr01,contains,all;any,contains,T-S%20NS%20137.20&searchType=METADATA&ftsMethod=0&searchName=regular"
61,1,"open+verified on KTIV, ~99% download success",Cambridge_CUL_T_S_NS_207_44,T-S NS 207.44,Cambridge_CUL,Taylor-Schechter,False,False,,"https://www.nli.org.il/en/discover/manuscripts/hebrew-manuscripts/searchresultspage?projectName=MANUSCRIPTS#q=lsr01,contains,all;any,contains,T-S%20NS%20207.44&searchType=METADATA&ftsMethod=0&searchName=regular"
62,1,"open+verified on KTIV, ~99% download success",Cambridge_CUL_T_S_NS_238_99,T-S NS 238.99,Cambridge_CUL,Taylor-Schechter,False,False,,"https://www.nli.org.il/en/discover/manuscripts/hebrew-manuscripts/searchresultspage?projectName=MANUSCRIPTS#q=lsr01,contains,all;any,contains,T-S%20NS%20238.99&searchType=METADATA&ftsMethod=0&searchName=regular"
63,1,"open+verified on KTIV, ~99% download success",Cambridge_CUL_T_S_NS_244_84,T-S NS 244.84,Cambridge_CUL,Taylor-Schechter,False,False,,"https://www.nli.org.il/en/discover/manuscripts/hebrew-manuscripts/searchresultspage?projectName=MANUSCRIPTS#q=lsr01,contains,all;any,contains,T-S%20NS%20244.84&searchType=METADATA&ftsMethod=0&searchName=regular"
64,1,"open+verified on KTIV, ~99% download success",Cambridge_CUL_T_S_NS_163_123,T-S NS 163.123,Cambridge_CUL,Taylor-Schechter,False,False,,"https://www.nli.org.il/en/discover/manuscripts/hebrew-manuscripts/searchresultspage?projectName=MANUSCRIPTS#q=lsr01,contains,all;any,contains,T-S%20NS%20163.123&searchType=METADATA&ftsMethod=0&searchName=regular"
65,1,"open+verified on KTIV, ~99% download success",Cambridge_CUL_T_S_NS_163_62,T-S NS 163.62,Cambridge_CUL,Taylor-Schechter,False,False,,"https://www.nli.org.il/en/discover/manuscripts/hebrew-manuscripts/searchresultspage?projectName=MANUSCRIPTS#q=lsr01,contains,all;any,contains,T-S%20NS%20163.62&searchType=METADATA&ftsMethod=0&searchName=regular"
66,1,"open+verified on KTIV, ~99% download success",Cambridge_CUL_T_S_NS_J297a,T-S NS J297a,Cambridge_CUL,Taylor-Schechter,False,False,,"https://www.nli.org.il/en/discover/manuscripts/hebrew-manuscripts/searchresultspage?projectName=MANUSCRIPTS#q=lsr01,contains,all;any,contains,T-S%20NS%20J297a&searchType=METADATA&ftsMethod=0&searchName=regular"
67,1,"open+verified on KTIV, ~99% download success",Cambridge_CUL_T_S_AS_180_140,T-S AS 180.140,Cambridge_CUL,Taylor-Schechter,False,False,,"https://www.nli.org.il/en/discover/manuscripts/hebrew-manuscripts/searchresultspage?projectName=MANUSCRIPTS#q=lsr01,contains,all;any,contains,T-S%20AS%20180.140&searchType=METADATA&ftsMethod=0&searchName=regular"
68,1,"open+verified on KTIV, ~99% download success",Cambridge_CUL_T_S_Misc_27_4_23,T-S Misc.27.4.23,Cambridge_CUL,Taylor-Schechter,False,False,,"https://www.nli.org.il/en/discover/manuscripts/hebrew-manuscripts/searchresultspage?projectName=MANUSCRIPTS#q=lsr01,contains,all;any,contains,T-S%20Misc.27.4.23&searchType=METADATA&ftsMethod=0&searchName=regular"
69,1,"open+verified on KTIV, ~99% download success",Cambridge_CUL_Or_1080_J179,CUL Or.1080 J179,Cambridge_CUL,Oriental Manuscripts,False,False,,"https://www.nli.org.il/en/discover/manuscripts/hebrew-manuscripts/searchresultspage?projectName=MANUSCRIPTS#q=lsr01,contains,all;any,contains,CUL%20Or.1080%20J179&searchType=METADATA&ftsMethod=0&searchName=regular"
70,1,"open+verified on KTIV, ~99% download success",Cambridge_CUL_T_S_Ar_29_145,T-S Ar.29.145,Cambridge_CUL,Taylor-Schechter,False,False,,"https://www.nli.org.il/en/discover/manuscripts/hebrew-manuscripts/searchresultspage?projectName=MANUSCRIPTS#q=lsr01,contains,all;any,contains,T-S%20Ar.29.145&searchType=METADATA&ftsMethod=0&searchName=regular"
71,1,"open+verified on KTIV, ~99% download success",Cambridge_CUL_Or_1081_2_49,CUL Or.1081 2.49,Cambridge_CUL,Oriental Manuscripts,False,False,,"https://www.nli.org.il/en/discover/manuscripts/hebrew-manuscripts/searchresultspage?projectName=MANUSCRIPTS#q=lsr01,contains,all;any,contains,CUL%20Or.1081%202.49&searchType=METADATA&ftsMethod=0&searchName=regular"
72,1,"open+verified on KTIV, ~99% download success",Cambridge_CUL_T_S_20_96,T-S 20.96,Cambridge_CUL,Taylor-Schechter,False,False,,"https://www.nli.org.il/en/discover/manuscripts/hebrew-manuscripts/searchresultspage?projectName=MANUSCRIPTS#q=lsr01,contains,all;any,contains,T-S%2020.96&searchType=METADATA&ftsMethod=0&searchName=regular"
73,1,"open+verified on KTIV, ~99% download success",Cambridge_CUL_T_S_AS_156_238,T-S AS 156.238,Cambridge_CUL,Taylor-Schechter,False,False,,"https://www.nli.org.il/en/discover/manuscripts/hebrew-manuscripts/searchresultspage?projectName=MANUSCRIPTS#q=lsr01,contains,all;any,contains,T-S%20AS%20156.238&searchType=METADATA&ftsMethod=0&searchName=regular"
74,1,"open+verified on KTIV, ~99% download success",Cambridge_CUL_T_S_NS_168_11,T-S NS 168.11,Cambridge_CUL,Taylor-Schechter,False,False,,"https://www.nli.org.il/en/discover/manuscripts/hebrew-manuscripts/searchresultspage?projectName=MANUSCRIPTS#q=lsr01,contains,all;any,contains,T-S%20NS%20168.11&searchType=METADATA&ftsMethod=0&searchName=regular"
75,1,"open+verified on KTIV, ~99% download success",Cambridge_CUL_T_S_Misc_28_171,T-S Misc.28.171,Cambridge_CUL,Taylor-Schechter,False,False,,"https://www.nli.org.il/en/discover/manuscripts/hebrew-manuscripts/searchresultspage?projectName=MANUSCRIPTS#q=lsr01,contains,all;any,contains,T-S%20Misc.28.171&searchType=METADATA&ftsMethod=0&searchName=regular"
76,1,"open+verified on KTIV, ~99% download success",Cambridge_CUL_T_S_AS_181_72,T-S AS 181.72,Cambridge_CUL,Taylor-Schechter,False,False,,"https://www.nli.org.il/en/discover/manuscripts/hebrew-manuscripts/searchresultspage?projectName=MANUSCRIPTS#q=lsr01,contains,all;any,contains,T-S%20AS%20181.72&searchType=METADATA&ftsMethod=0&searchName=regular"
77,1,"open+verified on KTIV, ~99% download success",Cambridge_CUL_T_S_AS_145_44,T-S AS 145.44,Cambridge_CUL,Taylor-Schechter,False,False,,"https://www.nli.org.il/en/discover/manuscripts/hebrew-manuscripts/searchresultspage?projectName=MANUSCRIPTS#q=lsr01,contains,all;any,contains,T-S%20AS%20145.44&searchType=METADATA&ftsMethod=0&searchName=regular"
78,1,"open+verified on KTIV, ~99% download success",Cambridge_CUL_T_S_AS_151_231,T-S AS 151.231,Cambridge_CUL,Taylor-Schechter,False,False,,"https://www.nli.org.il/en/discover/manuscripts/hebrew-manuscripts/searchresultspage?projectName=MANUSCRIPTS#q=lsr01,contains,all;any,contains,T-S%20AS%20151.231&searchType=METADATA&ftsMethod=0&searchName=regular"
79,1,"open+verified on KTIV, ~99% download success",Cambridge_CUL_T_S_AS_152_77,T-S AS 152.77,Cambridge_CUL,Taylor-Schechter,False,False,,"https://www.nli.org.il/en/discover/manuscripts/hebrew-manuscripts/searchresultspage?projectName=MANUSCRIPTS#q=lsr01,contains,all;any,contains,T-S%20AS%20152.77&searchType=METADATA&ftsMethod=0&searchName=regular"
80,1,"open+verified on KTIV, ~99% download success",Cambridge_CUL_T_S_8K13_11,T-S 8K13.11,Cambridge_CUL,Taylor-Schechter,False,False,,"https://www.nli.org.il/en/discover/manuscripts/hebrew-manuscripts/searchresultspage?projectName=MANUSCRIPTS#q=lsr01,contains,all;any,contains,T-S%208K13.11&searchType=METADATA&ftsMethod=0&searchName=regular"
81,1,"open+verified on KTIV, ~99% download success",Cambridge_CUL_T_S_Ar_46_97,T-S Ar.46.97,Cambridge_CUL,Taylor-Schechter,False,False,,"https://www.nli.org.il/en/discover/manuscripts/hebrew-manuscripts/searchresultspage?projectName=MANUSCRIPTS#q=lsr01,contains,all;any,contains,T-S%20Ar.46.97&searchType=METADATA&ftsMethod=0&searchName=regular"
82,1,"open+verified on KTIV, ~99% download success",Cambridge_CUL_T_S_Ar_29_56,T-S Ar.29.56,Cambridge_CUL,Taylor-Schechter,False,False,,"https://www.nli.org.il/en/discover/manuscripts/hebrew-manuscripts/searchresultspage?projectName=MANUSCRIPTS#q=lsr01,contains,all;any,contains,T-S%20Ar.29.56&searchType=METADATA&ftsMethod=0&searchName=regular"
83,1,"open+verified on KTIV, ~99% download success",Cambridge_CUL_T_S_K25_279,T-S K25.279,Cambridge_CUL,Taylor-Schechter,False,False,,"https://www.nli.org.il/en/discover/manuscripts/hebrew-manuscripts/searchresultspage?projectName=MANUSCRIPTS#q=lsr01,contains,all;any,contains,T-S%20K25.279&searchType=METADATA&ftsMethod=0&searchName=regular"
84,1,"open+verified on KTIV, ~99% download success",Cambridge_CUL_T_S_NS_289_159,T-S NS 289.159,Cambridge_CUL,Taylor-Schechter,False,False,,"https://www.nli.org.il/en/discover/manuscripts/hebrew-manuscripts/searchresultspage?projectName=MANUSCRIPTS#q=lsr01,contains,all;any,contains,T-S%20NS%20289.159&searchType=METADATA&ftsMethod=0&searchName=regular"
85,1,"open+verified on KTIV, ~99% download success",Cambridge_CUL_T_S_NS_289_91,T-S NS 289.91,Cambridge_CUL,Taylor-Schechter,False,False,,"https://www.nli.org.il/en/discover/manuscripts/hebrew-manuscripts/searchresultspage?projectName=MANUSCRIPTS#q=lsr01,contains,all;any,contains,T-S%20NS%20289.91&searchType=METADATA&ftsMethod=0&searchName=regular"
86,1,"open+verified on KTIV, ~99% download success",Cambridge_CUL_Or_1080_3_46,CUL Or.1080 3.46,Cambridge_CUL,Oriental Manuscripts,False,False,,"https://www.nli.org.il/en/discover/manuscripts/hebrew-manuscripts/searchresultspage?projectName=MANUSCRIPTS#q=lsr01,contains,all;any,contains,CUL%20Or.1080%203.46&searchType=METADATA&ftsMethod=0&searchName=regular"
87,1,"open+verified on KTIV, ~99% download success",Cambridge_CUL_T_S_12_34,T-S 12.34,Cambridge_CUL,Taylor-Schechter,False,False,,"https://www.nli.org.il/en/discover/manuscripts/hebrew-manuscripts/searchresultspage?projectName=MANUSCRIPTS#q=lsr01,contains,all;any,contains,T-S%2012.34&searchType=METADATA&ftsMethod=0&searchName=regular"
88,1,"open+verified on KTIV, ~99% download success",Cambridge_CUL_T_S_16_23,T-S 16.23,Cambridge_CUL,Taylor-Schechter,False,False,,"https://www.nli.org.il/en/discover/manuscripts/hebrew-manuscripts/searchresultspage?projectName=MANUSCRIPTS#q=lsr01,contains,all;any,contains,T-S%2016.23&searchType=METADATA&ftsMethod=0&searchName=regular"
89,1,"open+verified on KTIV, ~99% download success",Cambridge_CUL_T_S_AS_166_95,T-S AS 166.95,Cambridge_CUL,Taylor-Schechter,False,False,,"https://www.nli.org.il/en/discover/manuscripts/hebrew-manuscripts/searchresultspage?projectName=MANUSCRIPTS#q=lsr01,contains,all;any,contains,T-S%20AS%20166.95&searchType=METADATA&ftsMethod=0&searchName=regular"
90,1,"open+verified on KTIV, ~99% download success",Cambridge_CUL_T_S_10J31_15,T-S 10J31.15,Cambridge_CUL,Taylor-Schechter,False,False,,"https://www.nli.org.il/en/discover/manuscripts/hebrew-manuscripts/searchresultspage?projectName=MANUSCRIPTS#q=lsr01,contains,all;any,contains,T-S%2010J31.15&searchType=METADATA&ftsMethod=0&searchName=regular"
91,1,"open+verified on KTIV, ~99% download success",Cambridge_CUL_T_S_NS_321_7a,T-S NS 321.7a,Cambridge_CUL,Taylor-Schechter,False,False,,"https://www.nli.org.il/en/discover/manuscripts/hebrew-manuscripts/searchresultspage?projectName=MANUSCRIPTS#q=lsr01,contains,all;any,contains,T-S%20NS%20321.7a&searchType=METADATA&ftsMethod=0&searchName=regular"
92,1,"open+verified on KTIV, ~99% download success",Cambridge_CUL_T_S_AS_151_117,T-S AS 151.117,Cambridge_CUL,Taylor-Schechter,False,False,,"https://www.nli.org.il/en/discover/manuscripts/hebrew-manuscripts/searchresultspage?projectName=MANUSCRIPTS#q=lsr01,contains,all;any,contains,T-S%20AS%20151.117&searchType=METADATA&ftsMethod=0&searchName=regular"
93,1,"open+verified on KTIV, ~99% download success",Cambridge_CUL_T_S_Misc_27_4_31,T-S Misc.27.4.31,Cambridge_CUL,Taylor-Schechter,False,False,,"https://www.nli.org.il/en/discover/manuscripts/hebrew-manuscripts/searchresultspage?projectName=MANUSCRIPTS#q=lsr01,contains,all;any,contains,T-S%20Misc.27.4.31&searchType=METADATA&ftsMethod=0&searchName=regular"
94,1,"open+verified on KTIV, ~99% download success",Cambridge_CUL_T_S_AS_184_148,T-S AS 184.148,Cambridge_CUL,Taylor-Schechter,False,False,,"https://www.nli.org.il/en/discover/manuscripts/hebrew-manuscripts/searchresultspage?projectName=MANUSCRIPTS#q=lsr01,contains,all;any,contains,T-S%20AS%20184.148&searchType=METADATA&ftsMethod=0&searchName=regular"
95,1,"open+verified on KTIV, ~99% download success",Cambridge_CUL_Or_1080_J165,CUL Or.1080 J165,Cambridge_CUL,Oriental Manuscripts,False,False,,"https://www.nli.org.il/en/discover/manuscripts/hebrew-manuscripts/searchresultspage?projectName=MANUSCRIPTS#q=lsr01,contains,all;any,contains,CUL%20Or.1080%20J165&searchType=METADATA&ftsMethod=0&searchName=regular"
96,1,"open+verified on KTIV, ~99% download success",Cambridge_CUL_T_S_Ar_42_179,T-S Ar.42.179,Cambridge_CUL,Taylor-Schechter,False,False,,"https://www.nli.org.il/en/discover/manuscripts/hebrew-manuscripts/searchresultspage?projectName=MANUSCRIPTS#q=lsr01,contains,all;any,contains,T-S%20Ar.42.179&searchType=METADATA&ftsMethod=0&searchName=regular"
97,1,"open+verified on KTIV, ~99% download success",Cambridge_CUL_T_S_AS_147_5a,T-S AS 147.5a,Cambridge_CUL,Taylor-Schechter,False,False,,"https://www.nli.org.il/en/discover/manuscripts/hebrew-manuscripts/searchresultspage?projectName=MANUSCRIPTS#q=lsr01,contains,all;any,contains,T-S%20AS%20147.5a&searchType=METADATA&ftsMethod=0&searchName=regular"
98,1,"open+verified on KTIV, ~99% download success",Cambridge_CUL_T_S_AS_147_5b,T-S AS 147.5b,Cambridge_CUL,Taylor-Schechter,False,False,,"https://www.nli.org.il/en/discover/manuscripts/hebrew-manuscripts/searchresultspage?projectName=MANUSCRIPTS#q=lsr01,contains,all;any,contains,T-S%20AS%20147.5b&searchType=METADATA&ftsMethod=0&searchName=regular"
99,1,"open+verified on KTIV, ~99% download success",Cambridge_CUL_T_S_AS_154_127,T-S AS 154.127,Cambridge_CUL,Taylor-Schechter,False,False,,"https://www.nli.org.il/en/discover/manuscripts/hebrew-manuscripts/searchresultspage?projectName=MANUSCRIPTS#q=lsr01,contains,all;any,contains,T-S%20AS%20154.127&searchType=METADATA&ftsMethod=0&searchName=regular"
100,1,"open+verified on KTIV, ~99% download success",Cambridge_CUL_T_S_AS_154_226,T-S AS 154.226,Cambridge_CUL,Taylor-Schechter,False,False,,"https://www.nli.org.il/en/discover/manuscripts/hebrew-manuscripts/searchresultspage?projectName=MANUSCRIPTS#q=lsr01,contains,all;any,contains,T-S%20AS%20154.226&searchType=METADATA&ftsMethod=0&searchName=regular"
101,1,"open+verified on KTIV, ~99% download success",Cambridge_CUL_T_S_8_153,T-S 8.153,Cambridge_CUL,Taylor-Schechter,False,False,,"https://www.nli.org.il/en/discover/manuscripts/hebrew-manuscripts/searchresultspage?projectName=MANUSCRIPTS#q=lsr01,contains,all;any,contains,T-S%208.153&searchType=METADATA&ftsMethod=0&searchName=regular"
102,1,"open+verified on KTIV, ~99% download success",Cambridge_CUL_T_S_8J32_1,T-S 8J32.1,Cambridge_CUL,Taylor-Schechter,False,False,,"https://www.nli.org.il/en/discover/manuscripts/hebrew-manuscripts/searchresultspage?projectName=MANUSCRIPTS#q=lsr01,contains,all;any,contains,T-S%208J32.1&searchType=METADATA&ftsMethod=0&searchName=regular"
103,1,"open+verified on KTIV, ~99% download success",Cambridge_CUL_T_S_NS_184_50,T-S NS 184.50,Cambridge_CUL,Taylor-Schechter,False,False,,"https://www.nli.org.il/en/discover/manuscripts/hebrew-manuscripts/searchresultspage?projectName=MANUSCRIPTS#q=lsr01,contains,all;any,contains,T-S%20NS%20184.50&searchType=METADATA&ftsMethod=0&searchName=regular"
104,1,"open+verified on KTIV, ~99% download success",Cambridge_CUL_T_S_NS_184_62,T-S NS 184.62,Cambridge_CUL,Taylor-Schechter,False,False,,"https://www.nli.org.il/en/discover/manuscripts/hebrew-manuscripts/searchresultspage?projectName=MANUSCRIPTS#q=lsr01,contains,all;any,contains,T-S%20NS%20184.62&searchType=METADATA&ftsMethod=0&searchName=regular"
105,1,"open+verified on KTIV, ~99% download success",Cambridge_CUL_T_S_NS_184_70,T-S NS 184.70,Cambridge_CUL,Taylor-Schechter,False,False,,"https://www.nli.org.il/en/discover/manuscripts/hebrew-manuscripts/searchresultspage?projectName=MANUSCRIPTS#q=lsr01,contains,all;any,contains,T-S%20NS%20184.70&searchType=METADATA&ftsMethod=0&searchName=regular"
106,1,"open+verified on KTIV, ~99% download success",Cambridge_CUL_T_S_NS_184_71,T-S NS 184.71,Cambridge_CUL,Taylor-Schechter,False,False,,"https://www.nli.org.il/en/discover/manuscripts/hebrew-manuscripts/searchresultspage?projectName=MANUSCRIPTS#q=lsr01,contains,all;any,contains,T-S%20NS%20184.71&searchType=METADATA&ftsMethod=0&searchName=regular"
107,1,"open+verified on KTIV, ~99% download success",Cambridge_CUL_T_S_NS_184_72,T-S NS 184.72,Cambridge_CUL,Taylor-Schechter,False,False,,"https://www.nli.org.il/en/discover/manuscripts/hebrew-manuscripts/searchresultspage?projectName=MANUSCRIPTS#q=lsr01,contains,all;any,contains,T-S%20NS%20184.72&searchType=METADATA&ftsMethod=0&searchName=regular"
108,1,"open+verified on KTIV, ~99% download success",Cambridge_CUL_T_S_NS_184_74,T-S NS 184.74,Cambridge_CUL,Taylor-Schechter,False,False,,"https://www.nli.org.il/en/discover/manuscripts/hebrew-manuscripts/searchresultspage?projectName=MANUSCRIPTS#q=lsr01,contains,all;any,contains,T-S%20NS%20184.74&searchType=METADATA&ftsMethod=0&searchName=regular"
109,1,"open+verified on KTIV, ~99% download success",Cambridge_CUL_T_S_NS_184_98,T-S NS 184.98,Cambridge_CUL,Taylor-Schechter,False,False,,"https://www.nli.org.il/en/discover/manuscripts/hebrew-manuscripts/searchresultspage?projectName=MANUSCRIPTS#q=lsr01,contains,all;any,contains,T-S%20NS%20184.98&searchType=METADATA&ftsMethod=0&searchName=regular"
110,1,"open+verified on KTIV, ~99% download success",Cambridge_CUL_T_S_AS_152_28,T-S AS 152.28,Cambridge_CUL,Taylor-Schechter,False,False,,"https://www.nli.org.il/en/discover/manuscripts/hebrew-manuscripts/searchresultspage?projectName=MANUSCRIPTS#q=lsr01,contains,all;any,contains,T-S%20AS%20152.28&searchType=METADATA&ftsMethod=0&searchName=regular"
111,1,"open+verified on KTIV, ~99% download success",Cambridge_CUL_T_S_NS_309_68b,T-S NS 309.68b,Cambridge_CUL,Taylor-Schechter,False,False,,"https://www.nli.org.il/en/discover/manuscripts/hebrew-manuscripts/searchresultspage?projectName=MANUSCRIPTS#q=lsr01,contains,all;any,contains,T-S%20NS%20309.68b&searchType=METADATA&ftsMethod=0&searchName=regular"
112,1,"open+verified on KTIV, ~99% download success",Cambridge_CUL_T_S_NS_108_149a,T-S NS 108.149a,Cambridge_CUL,Taylor-Schechter,False,False,,"https://www.nli.org.il/en/discover/manuscripts/hebrew-manuscripts/searchresultspage?projectName=MANUSCRIPTS#q=lsr01,contains,all;any,contains,T-S%20NS%20108.149a&searchType=METADATA&ftsMethod=0&searchName=regular"
113,1,"open+verified on KTIV, ~99% download success",Cambridge_CUL_T_S_NS_297_77,T-S NS 297.77,Cambridge_CUL,Taylor-Schechter,False,False,,"https://www.nli.org.il/en/discover/manuscripts/hebrew-manuscripts/searchresultspage?projectName=MANUSCRIPTS#q=lsr01,contains,all;any,contains,T-S%20NS%20297.77&searchType=METADATA&ftsMethod=0&searchName=regular"
114,1,"open+verified on KTIV, ~99% download success",Cambridge_CUL_T_S_NS_38_79,T-S NS 38.79,Cambridge_CUL,Taylor-Schechter,False,False,,"https://www.nli.org.il/en/discover/manuscripts/hebrew-manuscripts/searchresultspage?projectName=MANUSCRIPTS#q=lsr01,contains,all;any,contains,T-S%20NS%2038.79&searchType=METADATA&ftsMethod=0&searchName=regular"
115,1,"open+verified on KTIV, ~99% download success",Cambridge_CUL_T_S_Ar_39_425,T-S Ar.39.425,Cambridge_CUL,Taylor-Schechter,False,False,,"https://www.nli.org.il/en/discover/manuscripts/hebrew-manuscripts/searchresultspage?projectName=MANUSCRIPTS#q=lsr01,contains,all;any,contains,T-S%20Ar.39.425&searchType=METADATA&ftsMethod=0&searchName=regular"
116,1,"open+verified on KTIV, ~99% download success",Cambridge_CUL_T_S_12_725,T-S 12.725,Cambridge_CUL,Taylor-Schechter,False,False,,"https://www.nli.org.il/en/discover/manuscripts/hebrew-manuscripts/searchresultspage?projectName=MANUSCRIPTS#q=lsr01,contains,all;any,contains,T-S%2012.725&searchType=METADATA&ftsMethod=0&searchName=regular"
117,1,"open+verified on KTIV, ~99% download success",Cambridge_CUL_T_S_10H8_10,T-S 10H8.10,Cambridge_CUL,Taylor-Schechter,False,False,,"https://www.nli.org.il/en/discover/manuscripts/hebrew-manuscripts/searchresultspage?projectName=MANUSCRIPTS#q=lsr01,contains,all;any,contains,T-S%2010H8.10&searchType=METADATA&ftsMethod=0&searchName=regular"
118,1,"open+verified on KTIV, ~99% download success",Cambridge_CUL_T_S_H3_96,T-S H3.96,Cambridge_CUL,Taylor-Schechter,False,False,,"https://www.nli.org.il/en/discover/manuscripts/hebrew-manuscripts/searchresultspage?projectName=MANUSCRIPTS#q=lsr01,contains,all;any,contains,T-S%20H3.96&searchType=METADATA&ftsMethod=0&searchName=regular"
119,1,"open+verified on KTIV, ~99% download success",Cambridge_CUL_T_S_NS_130_87,T-S NS 130.87,Cambridge_CUL,Taylor-Schechter,False,False,,"https://www.nli.org.il/en/discover/manuscripts/hebrew-manuscripts/searchresultspage?projectName=MANUSCRIPTS#q=lsr01,contains,all;any,contains,T-S%20NS%20130.87&searchType=METADATA&ftsMethod=0&searchName=regular"
120,1,"open+verified on KTIV, ~99% download success",Cambridge_CUL_T_S_Misc_28_10,T-S Misc.28.10,Cambridge_CUL,Taylor-Schechter,False,False,,"https://www.nli.org.il/en/discover/manuscripts/hebrew-manuscripts/searchresultspage?projectName=MANUSCRIPTS#q=lsr01,contains,all;any,contains,T-S%20Misc.28.10&searchType=METADATA&ftsMethod=0&searchName=regular"
